Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Talia,"FOREVER: Season 1: ""Forever...""",Apple iPhone 11,2025-06-01 02:11:18,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":194,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1269,""mediaOffsetMs"":6500},{""eventType"":""paused"",""sessionOffsetMs"":219043,""mediaOffsetMs"":224500},{""eventType"":""playing"",""sessionOffsetMs"":344569,""mediaOffsetMs"":224500},{""eventType"":""playing"",""sessionOffsetMs"":354123,""mediaOffsetMs"":224500},{""eventType"":""playing"",""sessionOffsetMs"":376131,""mediaOffsetMs"":224500},{""eventType"":""playing"",""sessionOffsetMs"":490365,""mediaOffsetMs"":339000},{""eventType"":""playing"",""sessionOffsetMs"":576917,""mediaOffsetMs"":425000},{""eventType"":""playing"",""sessionOffsetMs"":630418,""mediaOffsetMs"":478500},{""eventType"":""playing"",""sessionOffsetMs"":631914,""mediaOffsetMs"":480000},{""eventType"":""paused"",""sessionOffsetMs"":972161,""mediaOffsetMs"":820000},{""eventType"":""reposition"",""sessionOffsetMs"":972161,""mediaOffsetMs"":810500},{""eventType"":""playing"",""sessionOffsetMs"":972569,""mediaOffsetMs"":810500},{""eventType"":""paused"",""sessionOffsetMs"":973570,""mediaOffsetMs"":811000},{""eventType"":""reposition"",""sessionOffsetMs"":973570,""mediaOffsetMs"":801500},{""eventType"":""playing"",""sessionOffsetMs"":973849,""mediaOffsetMs"":801500},{""eventType"":""paused"",""sessionOffsetMs"":1580584,""mediaOffsetMs"":1408000},{""eventType"":""playing"",""sessionOffsetMs"":1646123,""mediaOffsetMs"":1408000},{""eventType"":""paused"",""sessionOffsetMs"":1733799,""mediaOffsetMs"":1495500},{""eventType"":""playing"",""sessionOffsetMs"":2031260,""mediaOffsetMs"":1495500},{""eventType"":""paused"",""sessionOffsetMs"":2033243,""mediaOffsetMs"":1496000},{""eventType"":""reposition"",""sessionOffsetMs"":2033243,""mediaOffsetMs"":1486500},{""eventType"":""playing"",""sessionOffsetMs"":2033800,""mediaOffsetMs"":1486500},{""eventType"":""paused"",""sessionOffsetMs"":2038826,""mediaOffsetMs"":1491000},{""eventType"":""reposition"",""sessionOffsetMs"":2038826,""mediaOffsetMs"":1481500},{""eventType"":""playing"",""sessionOffsetMs"":2039496,""mediaOffsetMs"":1481500},{""eventType"":""playing"",""sessionOffsetMs"":2870982,""mediaOffsetMs"":2312500},{""eventType"":""playing"",""sessionOffsetMs"":2871983,""mediaOffsetMs"":2313500},{""eventType"":""paused"",""sessionOffsetMs"":3300750,""mediaOffsetMs"":2742500},{""eventType"":""stopped"",""sessionOffsetMs"":4340608,""mediaOffsetMs"":2742500}]"
Talia,"FOREVER: Season 1: ""Deep End""",Apple iPhone 11,2025-06-01 02:09:39,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2225000},{""eventType"":""playing"",""sessionOffsetMs"":3933,""mediaOffsetMs"":2225000},{""eventType"":""playing"",""sessionOffsetMs"":30429,""mediaOffsetMs"":2251000},{""eventType"":""stopped"",""sessionOffsetMs"":165056,""mediaOffsetMs"":2385500}]"
Talia,"FOREVER: Season 1: ""Deep End""",Apple iPhone 11,2025-06-01 01:13:49,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":854000},{""eventType"":""playing"",""sessionOffsetMs"":213,""mediaOffsetMs"":854000},{""eventType"":""paused"",""sessionOffsetMs"":92571,""mediaOffsetMs"":946000},{""eventType"":""playing"",""sessionOffsetMs"":188833,""mediaOffsetMs"":946000},{""eventType"":""paused"",""sessionOffsetMs"":247502,""mediaOffsetMs"":1004000},{""eventType"":""reposition"",""sessionOffsetMs"":247502,""mediaOffsetMs"":994500},{""eventType"":""playing"",""sessionOffsetMs"":247792,""mediaOffsetMs"":994500},{""eventType"":""paused"",""sessionOffsetMs"":331341,""mediaOffsetMs"":1078000},{""eventType"":""reposition"",""sessionOffsetMs"":331341,""mediaOffsetMs"":1068000},{""eventType"":""playing"",""sessionOffsetMs"":331631,""mediaOffsetMs"":1068000},{""eventType"":""paused"",""sessionOffsetMs"":957039,""mediaOffsetMs"":1693000},{""eventType"":""playing"",""sessionOffsetMs"":1612934,""mediaOffsetMs"":1693000},{""eventType"":""paused"",""sessionOffsetMs"":2145424,""mediaOffsetMs"":2225000},{""eventType"":""stopped"",""sessionOffsetMs"":3336980,""mediaOffsetMs"":2225000}]"
Talia,"FOREVER: Season 1: ""Deep End""",Chrome PC (Cadmium),2025-05-31 12:29:48,AU,"[{""eventType"":""start"",""sessionOffsetMs"":240133,""mediaOffsetMs"":5923},{""eventType"":""playing"",""sessionOffsetMs"":240181,""mediaOffsetMs"":5923},{""eventType"":""paused"",""sessionOffsetMs"":290464,""mediaOffsetMs"":55991},{""eventType"":""reposition"",""sessionOffsetMs"":302340,""mediaOffsetMs"":46045},{""eventType"":""paused"",""sessionOffsetMs"":302700,""mediaOffsetMs"":46045},{""eventType"":""reposition"",""sessionOffsetMs"":303341,""mediaOffsetMs"":36046},{""eventType"":""paused"",""sessionOffsetMs"":303394,""mediaOffsetMs"":26047},{""eventType"":""reposition"",""sessionOffsetMs"":303395,""mediaOffsetMs"":26047},{""eventType"":""paused"",""sessionOffsetMs"":303934,""mediaOffsetMs"":26047},{""eventType"":""reposition"",""sessionOffsetMs"":305071,""mediaOffsetMs"":16048},{""eventType"":""paused"",""sessionOffsetMs"":305555,""mediaOffsetMs"":16048},{""eventType"":""playing"",""sessionOffsetMs"":306480,""mediaOffsetMs"":16048},{""eventType"":""stopped"",""sessionOffsetMs"":1144197,""mediaOffsetMs"":853765}]"
Talia,"FOREVER: Season 1: ""The Honeymoon""",Chrome PC (Cadmium),2025-05-31 11:23:34,AU,"[{""eventType"":""start"",""sessionOffsetMs"":160966,""mediaOffsetMs"":6048},{""eventType"":""playing"",""sessionOffsetMs"":161090,""mediaOffsetMs"":6048},{""eventType"":""paused"",""sessionOffsetMs"":163463,""mediaOffsetMs"":8000},{""eventType"":""reposition"",""sessionOffsetMs"":163464,""mediaOffsetMs"":17954},{""eventType"":""playing"",""sessionOffsetMs"":163700,""mediaOffsetMs"":17954},{""eventType"":""paused"",""sessionOffsetMs"":165476,""mediaOffsetMs"":19000},{""eventType"":""reposition"",""sessionOffsetMs"":165477,""mediaOffsetMs"":9491},{""eventType"":""playing"",""sessionOffsetMs"":165748,""mediaOffsetMs"":9491},{""eventType"":""paused"",""sessionOffsetMs"":2395877,""mediaOffsetMs"":2239000},{""eventType"":""reposition"",""sessionOffsetMs"":2395878,""mediaOffsetMs"":2248981},{""eventType"":""playing"",""sessionOffsetMs"":2396291,""mediaOffsetMs"":2248981},{""eventType"":""paused"",""sessionOffsetMs"":2405914,""mediaOffsetMs"":2258000},{""eventType"":""reposition"",""sessionOffsetMs"":2405915,""mediaOffsetMs"":2267942},{""eventType"":""playing"",""sessionOffsetMs"":2406178,""mediaOffsetMs"":2267942},{""eventType"":""paused"",""sessionOffsetMs"":2407032,""mediaOffsetMs"":2269000},{""eventType"":""reposition"",""sessionOffsetMs"":2407033,""mediaOffsetMs"":2278402},{""eventType"":""playing"",""sessionOffsetMs"":2407387,""mediaOffsetMs"":2278402},{""eventType"":""paused"",""sessionOffsetMs"":2408006,""mediaOffsetMs"":2279000},{""eventType"":""reposition"",""sessionOffsetMs"":2408007,""mediaOffsetMs"":2288578},{""eventType"":""playing"",""sessionOffsetMs"":2408048,""mediaOffsetMs"":2288578},{""eventType"":""paused"",""sessionOffsetMs"":2409179,""mediaOffsetMs"":2290000},{""eventType"":""reposition"",""sessionOffsetMs"":2409180,""mediaOffsetMs"":2298766},{""eventType"":""playing"",""sessionOffsetMs"":2409737,""mediaOffsetMs"":2298766},{""eventType"":""paused"",""sessionOffsetMs"":2485799,""mediaOffsetMs"":2374670},{""eventType"":""playing"",""sessionOffsetMs"":3458702,""mediaOffsetMs"":2374760},{""eventType"":""paused"",""sessionOffsetMs"":3584554,""mediaOffsetMs"":2499231},{""eventType"":""playing"",""sessionOffsetMs"":3702186,""mediaOffsetMs"":2499267},{""eventType"":""paused"",""sessionOffsetMs"":4065829,""mediaOffsetMs"":2861919},{""eventType"":""playing"",""sessionOffsetMs"":4108784,""mediaOffsetMs"":2862127},{""eventType"":""paused"",""sessionOffsetMs"":4109787,""mediaOffsetMs"":2862000},{""eventType"":""reposition"",""sessionOffsetMs"":4109788,""mediaOffsetMs"":2852128},{""eventType"":""playing"",""sessionOffsetMs"":4110292,""mediaOffsetMs"":2852128},{""eventType"":""stopped"",""sessionOffsetMs"":4135303,""mediaOffsetMs"":2876805}]"
Talia,"FOREVER: Season 1: ""The Vineyard""",Chrome PC (Cadmium),2025-05-31 11:02:07,AU,[]
Talia,"FOREVER: Season 1: ""Run It Back""",Chrome PC (Cadmium),2025-05-31 10:31:01,AU,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":587131},{""eventType"":""playing"",""sessionOffsetMs"":3693,""mediaOffsetMs"":587131},{""eventType"":""paused"",""sessionOffsetMs"":1672055,""mediaOffsetMs"":2255000},{""eventType"":""reposition"",""sessionOffsetMs"":1672056,""mediaOffsetMs"":2264535},{""eventType"":""playing"",""sessionOffsetMs"":1672456,""mediaOffsetMs"":2264535},{""eventType"":""paused"",""sessionOffsetMs"":1696165,""mediaOffsetMs"":2298000},{""eventType"":""reposition"",""sessionOffsetMs"":1696166,""mediaOffsetMs"":2306660},{""eventType"":""playing"",""sessionOffsetMs"":1697040,""mediaOffsetMs"":2306660},{""eventType"":""paused"",""sessionOffsetMs"":1699284,""mediaOffsetMs"":2310000},{""eventType"":""reposition"",""sessionOffsetMs"":1699285,""mediaOffsetMs"":2319570},{""eventType"":""playing"",""sessionOffsetMs"":1699590,""mediaOffsetMs"":2319570},{""eventType"":""paused"",""sessionOffsetMs"":1704302,""mediaOffsetMs"":2326000},{""eventType"":""reposition"",""sessionOffsetMs"":1704303,""mediaOffsetMs"":2335409},{""eventType"":""playing"",""sessionOffsetMs"":1704343,""mediaOffsetMs"":2335409},{""eventType"":""paused"",""sessionOffsetMs"":1724037,""mediaOffsetMs"":2364000},{""eventType"":""reposition"",""sessionOffsetMs"":1724038,""mediaOffsetMs"":2374028},{""eventType"":""playing"",""sessionOffsetMs"":1724479,""mediaOffsetMs"":2374028},{""eventType"":""paused"",""sessionOffsetMs"":1727507,""mediaOffsetMs"":2378000},{""eventType"":""reposition"",""sessionOffsetMs"":1727508,""mediaOffsetMs"":2387063},{""eventType"":""playing"",""sessionOffsetMs"":1728602,""mediaOffsetMs"":2387063},{""eventType"":""paused"",""sessionOffsetMs"":1732469,""mediaOffsetMs"":2393000},{""eventType"":""reposition"",""sessionOffsetMs"":1732470,""mediaOffsetMs"":2401697},{""eventType"":""playing"",""sessionOffsetMs"":1733029,""mediaOffsetMs"":2401697},{""eventType"":""paused"",""sessionOffsetMs"":1865752,""mediaOffsetMs"":2600000},{""eventType"":""reposition"",""sessionOffsetMs"":1865753,""mediaOffsetMs"":2610347},{""eventType"":""playing"",""sessionOffsetMs"":1865919,""mediaOffsetMs"":2610347},{""eventType"":""stopped"",""sessionOffsetMs"":1868142,""mediaOffsetMs"":2613162}]"
Talia,"FOREVER: Season 1: ""Run It Back""",Chrome PC (Cadmium),2025-05-31 09:48:41,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":178000},{""eventType"":""playing"",""sessionOffsetMs"":6242,""mediaOffsetMs"":178000},{""eventType"":""paused"",""sessionOffsetMs"":415417,""mediaOffsetMs"":586892},{""eventType"":""stopped"",""sessionOffsetMs"":2215607,""mediaOffsetMs"":587131}]"
Talia,Season 1 Clip 6: FOREVER,Chrome PC (Cadmium),2025-05-31 09:48:32,AU,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":687,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2185,""mediaOffsetMs"":849}]"
Talia,Season 3 Trailer: Ginny & Georgia,Chrome PC (Cadmium),2025-05-31 09:48:28,AU,"[{""eventType"":""start"",""sessionOffsetMs"":246,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":968,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":5053,""mediaOffsetMs"":3911},{""eventType"":""stopped"",""sessionOffsetMs"":7221,""mediaOffsetMs"":4079}]"
Talia,"FOREVER: Season 1: ""Run It Back""",Apple iPhone 11,2025-05-29 11:05:20,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":168,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1250,""mediaOffsetMs"":6500},{""eventType"":""paused"",""sessionOffsetMs"":172576,""mediaOffsetMs"":178000},{""eventType"":""stopped"",""sessionOffsetMs"":1781450,""mediaOffsetMs"":178000}]"
Talia,"FOREVER: Season 1: ""Fourth Quarter""",Apple iPhone 11,2025-05-29 10:17:26,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":335,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1415,""mediaOffsetMs"":6500},{""eventType"":""paused"",""sessionOffsetMs"":727725,""mediaOffsetMs"":733000},{""eventType"":""playing"",""sessionOffsetMs"":752843,""mediaOffsetMs"":733000},{""eventType"":""paused"",""sessionOffsetMs"":1577234,""mediaOffsetMs"":1557000},{""eventType"":""playing"",""sessionOffsetMs"":1583959,""mediaOffsetMs"":1557000},{""eventType"":""paused"",""sessionOffsetMs"":1622713,""mediaOffsetMs"":1634508},{""eventType"":""reposition"",""sessionOffsetMs"":1661467,""mediaOffsetMs"":1593000},{""eventType"":""playing"",""sessionOffsetMs"":1662250,""mediaOffsetMs"":1593000},{""eventType"":""playing"",""sessionOffsetMs"":1662444,""mediaOffsetMs"":1593000},{""eventType"":""paused"",""sessionOffsetMs"":1662633,""mediaOffsetMs"":1593000},{""eventType"":""reposition"",""sessionOffsetMs"":1662633,""mediaOffsetMs"":1583000},{""eventType"":""playing"",""sessionOffsetMs"":1667016,""mediaOffsetMs"":1583000},{""eventType"":""playing"",""sessionOffsetMs"":2166516,""mediaOffsetMs"":2082000},{""eventType"":""playing"",""sessionOffsetMs"":2168520,""mediaOffsetMs"":2084000},{""eventType"":""paused"",""sessionOffsetMs"":2232133,""mediaOffsetMs"":2148000},{""eventType"":""playing"",""sessionOffsetMs"":2580891,""mediaOffsetMs"":2148000},{""eventType"":""stopped"",""sessionOffsetMs"":2874187,""mediaOffsetMs"":2440500}]"
Talia,"FOREVER: Season 1: ""Ghosted""",Apple iPhone 11,2025-05-29 09:29:32,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":108000},{""eventType"":""playing"",""sessionOffsetMs"":2298,""mediaOffsetMs"":108000},{""eventType"":""paused"",""sessionOffsetMs"":6176,""mediaOffsetMs"":111000},{""eventType"":""reposition"",""sessionOffsetMs"":6176,""mediaOffsetMs"":101500},{""eventType"":""playing"",""sessionOffsetMs"":6558,""mediaOffsetMs"":101500},{""eventType"":""paused"",""sessionOffsetMs"":6691,""mediaOffsetMs"":101000},{""eventType"":""reposition"",""sessionOffsetMs"":6691,""mediaOffsetMs"":91500},{""eventType"":""playing"",""sessionOffsetMs"":7509,""mediaOffsetMs"":91500},{""eventType"":""paused"",""sessionOffsetMs"":7758,""mediaOffsetMs"":91000},{""eventType"":""reposition"",""sessionOffsetMs"":7758,""mediaOffsetMs"":81500},{""eventType"":""playing"",""sessionOffsetMs"":8693,""mediaOffsetMs"":81500},{""eventType"":""paused"",""sessionOffsetMs"":8990,""mediaOffsetMs"":81000},{""eventType"":""reposition"",""sessionOffsetMs"":8990,""mediaOffsetMs"":71500},{""eventType"":""playing"",""sessionOffsetMs"":9670,""mediaOffsetMs"":71500},{""eventType"":""paused"",""sessionOffsetMs"":10074,""mediaOffsetMs"":71000},{""eventType"":""reposition"",""sessionOffsetMs"":10074,""mediaOffsetMs"":61500},{""eventType"":""playing"",""sessionOffsetMs"":10809,""mediaOffsetMs"":61500},{""eventType"":""paused"",""sessionOffsetMs"":10809,""mediaOffsetMs"":61000},{""eventType"":""reposition"",""sessionOffsetMs"":10809,""mediaOffsetMs"":51500},{""eventType"":""playing"",""sessionOffsetMs"":10926,""mediaOffsetMs"":51500},{""eventType"":""paused"",""sessionOffsetMs"":11440,""mediaOffsetMs"":61000},{""eventType"":""reposition"",""sessionOffsetMs"":11440,""mediaOffsetMs"":51508},{""eventType"":""playing"",""sessionOffsetMs"":13022,""mediaOffsetMs"":51508},{""eventType"":""paused"",""sessionOffsetMs"":13022,""mediaOffsetMs"":51508},{""eventType"":""reposition"",""sessionOffsetMs"":13022,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13536,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13957,""mediaOffsetMs"":51508},{""eventType"":""playing"",""sessionOffsetMs"":14441,""mediaOffsetMs"":51508},{""eventType"":""paused"",""sessionOffsetMs"":1220176,""mediaOffsetMs"":1206122},{""eventType"":""playing"",""sessionOffsetMs"":1300076,""mediaOffsetMs"":1206122},{""eventType"":""paused"",""sessionOffsetMs"":2419947,""mediaOffsetMs"":2309500},{""eventType"":""playing"",""sessionOffsetMs"":2483130,""mediaOffsetMs"":2309500},{""eventType"":""paused"",""sessionOffsetMs"":2515898,""mediaOffsetMs"":2342000},{""eventType"":""reposition"",""sessionOffsetMs"":2515898,""mediaOffsetMs"":2332000},{""eventType"":""playing"",""sessionOffsetMs"":2516339,""mediaOffsetMs"":2332000},{""eventType"":""paused"",""sessionOffsetMs"":2516810,""mediaOffsetMs"":2332000},{""eventType"":""reposition"",""sessionOffsetMs"":2516810,""mediaOffsetMs"":2322000},{""eventType"":""playing"",""sessionOffsetMs"":2517223,""mediaOffsetMs"":2322000},{""eventType"":""stopped"",""sessionOffsetMs"":2939272,""mediaOffsetMs"":2743500}]"
Talia,Season 1 Teaser: FOREVER,Apple iPhone 11,2025-05-29 02:55:26,AU,"[{""eventType"":""start"",""sessionOffsetMs"":55765332,""mediaOffsetMs"":0}]"
Talia,Season 1 Clip 3: The Residence,Chrome PC (Cadmium),2025-05-29 02:38:37,AU,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1399,""mediaOffsetMs"":null}]"
Talia,Trailer: Rocket,Chrome PC (Cadmium),2025-05-29 02:38:35,AU,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":995,""mediaOffsetMs"":null}]"
Talia,How to Get Away with Murder: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2025-05-29 02:38:33,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":4558,""mediaOffsetMs"":null}]"
Talia,How to Get Away with Murder: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2025-05-29 02:38:28,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1409,""mediaOffsetMs"":null}]"
Talia,Bananas in Pyjamas: Season 1_hook_04_16x9,Chrome PC (Cadmium),2025-05-29 02:38:24,AU,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1521,""mediaOffsetMs"":null}]"
Talia,Shaun the Sheep: Adventures from Mossy Bottom: Season 1_hook_02_16x9,Chrome PC (Cadmium),2025-05-29 02:38:23,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1051,""mediaOffsetMs"":null}]"
Talia,Peppa Pig: Season 1_hook_05_16x9,Chrome PC (Cadmium),2025-05-29 02:38:22,AU,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":375,""mediaOffsetMs"":null}]"
Talia,Shaun the Sheep: Adventures from Mossy Bottom: Season 1_hook_02_16x9,Chrome PC (Cadmium),2025-05-29 02:38:20,AU,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":591,""mediaOffsetMs"":null}]"
Talia,Season 4 Part 2 Clip 6: Outer Banks,Chrome PC (Cadmium),2025-05-29 02:37:44,AU,"[{""eventType"":""start"",""sessionOffsetMs"":14,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":12979,""mediaOffsetMs"":null}]"
Talia,Season 4 Part 2 Clip 6: Outer Banks,Chrome PC (Cadmium),2025-05-29 02:37:30,AU,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1972,""mediaOffsetMs"":null}]"
Talia,Unbelievable: Limited Series (Trailer),Chrome PC (Cadmium),2025-05-29 02:37:26,AU,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":9529,""mediaOffsetMs"":null}]"
Talia,Unbelievable: Limited Series (Trailer),Chrome PC (Cadmium),2025-05-29 02:37:16,AU,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2877,""mediaOffsetMs"":null}]"
Talia,The Rookie: Season 1_hook_01_16x9,Chrome PC (Cadmium),2025-05-29 02:37:11,AU,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":3425,""mediaOffsetMs"":null}]"
Talia,Season 1 Trailer: Battle Camp,Chrome PC (Cadmium),2025-05-29 02:37:05,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1800,""mediaOffsetMs"":null}]"
Talia,Manifest: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2025-05-29 02:37:03,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":9563,""mediaOffsetMs"":null}]"
Talia,Manifest: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2025-05-29 02:36:53,AU,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1352,""mediaOffsetMs"":null}]"
Talia,Season 2 Teaser: The Night Agent,Chrome PC (Cadmium),2025-05-29 02:36:50,AU,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":10094,""mediaOffsetMs"":null}]"
Talia,Season 2 Teaser: The Night Agent,Chrome PC (Cadmium),2025-05-29 02:36:40,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1124,""mediaOffsetMs"":null}]"
Talia,Limited Series Plot Clip: Fool Me Once,Chrome PC (Cadmium),2025-05-29 02:36:38,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":925,""mediaOffsetMs"":null}]"
Talia,Season 1 Clip 4: PULSE,Chrome PC (Cadmium),2025-05-29 02:36:34,AU,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":741,""mediaOffsetMs"":null}]"
Talia,Season 2 Plot Clip: Ginny & Georgia,Chrome PC (Cadmium),2025-05-29 02:36:30,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":23864,""mediaOffsetMs"":null}]"
Talia,Season 2 Plot Clip: Ginny & Georgia,Chrome PC (Cadmium),2025-05-29 02:36:05,AU,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1342,""mediaOffsetMs"":null}]"
Talia,Limited Series Clip 6: Adolescence,Chrome PC (Cadmium),2025-05-29 02:35:57,AU,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":25928,""mediaOffsetMs"":null}]"
Talia,Limited Series Clip 6: Adolescence,Chrome PC (Cadmium),2025-05-29 02:35:31,AU,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2218,""mediaOffsetMs"":null}]"
Talia,Season 2 Plot Clip: Ginny & Georgia,Chrome PC (Cadmium),2025-05-29 02:35:22,AU,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":376,""mediaOffsetMs"":null}]"
Talia,Season 1 Clip 3: The Residence,Chrome PC (Cadmium),2025-05-29 02:35:17,AU,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1479,""mediaOffsetMs"":null}]"
Talia,Parenthood: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2025-05-29 02:35:15,AU,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":25011,""mediaOffsetMs"":null}]"
Talia,Parenthood: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2025-05-29 02:34:49,AU,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":3069,""mediaOffsetMs"":null}]"
Talia,The Intern_hook_02_16x9_backfill,Chrome PC (Cadmium),2025-05-29 02:34:45,AU,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":5936,""mediaOffsetMs"":null}]"
Talia,Fuller House: Season 2 (Trailer),Chrome PC (Cadmium),2025-05-29 02:34:31,AU,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1211,""mediaOffsetMs"":null}]"
Talia,Bananas in Pyjamas: Season 1_hook_04_16x9,Chrome PC (Cadmium),2025-05-29 02:34:30,AU,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2147,""mediaOffsetMs"":null}]"
Talia,Season 1 Clip 4: Cold Case: The Tylenol Murders,Chrome PC (Cadmium),2025-05-29 02:34:11,AU,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":7396},{""eventType"":""playing"",""sessionOffsetMs"":388,""mediaOffsetMs"":7396},{""eventType"":""paused"",""sessionOffsetMs"":7091,""mediaOffsetMs"":14026},{""eventType"":""playing"",""sessionOffsetMs"":10307,""mediaOffsetMs"":14044},{""eventType"":""paused"",""sessionOffsetMs"":13591,""mediaOffsetMs"":17290},{""eventType"":""stopped"",""sessionOffsetMs"":13813,""mediaOffsetMs"":17344}]"
