Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
GOOGCAP0010000000000000021414038,chromecast-cadmium,chromecast-cadmium,2001:8003:4b98:3300:7cf6:fd0e:3077:f542,AU,Victoria,MELBOURNE,2025-06-14 11:19:10
GOOGCAP0010000000000000021414038,chromecast-cadmium,chromecast-cadmium,2001:8003:4a3f:5000:ed71:593e:ef39:31a7,AU,Victoria,MELBOURNE,2025-01-19 09:57:14
GOOGCAP0010000000000000021414038,chromecast-cadmium,chromecast-cadmium,2001:8003:4b15:2100:a40f:8c69:51cd:332d,AU,Victoria,MELBOURNE,2025-03-27 11:08:03
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:c1a9:2988:f2d0:7536,AU,Victoria,MELBOURNE,2025-03-05 08:01:44
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:2504:bef4:929b:78f3,AU,Victoria,MELBOURNE,2025-06-09 09:47:53
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:2029:d03c:ff1c:c431,AU,Victoria,MELBOURNE,2025-02-16 07:57:37
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:650a:e045:2b9a:33b2,AU,Victoria,MELBOURNE,2025-06-05 10:55:16
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:2da7:3903:e0fe:b11d,AU,Victoria,MELBOURNE,2025-06-12 09:41:14
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:6589:c4f1:7e11:d29f,AU,Victoria,MELBOURNE,2025-06-11 08:59:42
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:588e:ddc3:64e:de9d,AU,Victoria,MELBOURNE,2024-10-10 07:01:28
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:e83b:1208:2d87:3011,AU,Victoria,MELBOURNE,2025-06-06 11:32:13
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:71f9:99a9:ae3c:dac7,AU,Victoria,MELBOURNE,2025-02-28 09:30:56
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:e9ef:5c49:2729:c3b1,AU,Victoria,MELBOURNE,2024-10-01 11:08:37
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:6dad:ee59:eb5f:f479,AU,Victoria,MELBOURNE,2025-02-25 07:50:18
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:c9ec:73aa:904c:f96a,AU,Victoria,MELBOURNE,2025-03-08 05:18:38
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:113:1e86:f183:a749,AU,Victoria,MELBOURNE,2025-02-27 11:11:33
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:85a4:666c:a82f:2116,AU,Victoria,MELBOURNE,2024-11-23 06:35:00
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:b447:621:5f58:2d3b,AU,Victoria,MELBOURNE,2025-05-20 10:58:41
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:7476:30cb:5996:10d6,AU,Victoria,MELBOURNE,2025-02-04 10:10:18
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,1.145.155.196,AU,Victoria,MELBOURNE,2025-03-19 08:53:38
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:18a9:907a:8521:a16d,AU,Victoria,MELBOURNE,2024-09-06 12:25:14
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:9471:14a5:75c6:bf3c,AU,Victoria,MELBOURNE,2024-10-29 10:24:05
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:585c:c401:4653:39cc,AU,Victoria,MELBOURNE,2024-10-04 11:50:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:65eb:6fe5:ca1d:ccbf,AU,Victoria,MELBOURNE,2024-12-05 10:23:33
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:8025:2858:fb7e:f2d,AU,Victoria,MELBOURNE,2025-02-10 11:09:47
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:a153:d89c:69cb:fc80,AU,Victoria,MELBOURNE,2024-09-09 11:06:19
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:f991:d7a:9ed8:a04d,AU,Victoria,MELBOURNE,2024-10-05 10:36:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:2df2:ddec:e8db:dc67,AU,Victoria,MELBOURNE,2025-06-18 09:39:11
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:6856:24e2:d875:c242,AU,Victoria,MELBOURNE,2024-08-26 04:58:22
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:f146:a0ea:95a2:cba9,AU,Victoria,MELBOURNE,2025-05-18 11:50:39
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:6151:878e:df6d:fa15,AU,Victoria,MELBOURNE,2025-03-06 09:47:32
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:3cdc:af68:55c6:852e,AU,Victoria,MELBOURNE,2024-11-20 10:04:40
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:b4d5:7af8:6754:7bf3,AU,Victoria,MELBOURNE,2025-05-27 10:18:14
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:14e2:56ed:e57f:7549,AU,Victoria,MELBOURNE,2025-03-11 09:38:20
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:1104:348b:4234:4f38,AU,Victoria,MELBOURNE,2025-03-07 03:49:27
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:308f:be8b:5933:5c6c,AU,Victoria,MELBOURNE,2025-06-16 09:01:27
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:df6:3482:5ae2:985,AU,Victoria,MELBOURNE,2025-06-04 10:45:59
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:2062:bf98:be34:6e26,AU,Victoria,MELBOURNE,2025-05-10 06:58:34
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:3c5c:385a:349:eac6,AU,Victoria,MELBOURNE,2025-03-15 07:28:05
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:2007:3437:6066:4a4f,AU,Victoria,MELBOURNE,2024-12-12 05:22:48
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:41f5:ea0d:7b08:b7f0,AU,Victoria,MELBOURNE,2024-12-20 10:56:44
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:b02a:c98e:9c50:6625,AU,Victoria,MELBOURNE,2024-10-02 05:35:28
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:4bc:7d42:5ca7:4583,AU,Victoria,MELBOURNE,2025-02-21 09:54:01
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:c9:ad70:5973:7583,AU,Victoria,MELBOURNE,2025-01-31 09:55:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:3917:4c07:b175:83dc,AU,Victoria,MELBOURNE,2025-03-13 03:03:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:c9d2:35f2:6e3:33c9,AU,Victoria,MELBOURNE,2024-10-11 10:51:33
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:31c0:6f7b:b7fa:954b,AU,Victoria,MELBOURNE,2024-10-03 10:56:00
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:adfd:e0b8:f83b:2653,AU,Victoria,MELBOURNE,2025-06-02 11:24:08
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:e9b5:f121:bbaa:b59e,AU,Victoria,MELBOURNE,2024-12-04 08:33:51
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:dceb:2395:808e:c0d2,AU,Victoria,MELBOURNE,2024-09-10 11:58:51
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:819c:b3c9:c99a:7db7,AU,Victoria,MELBOURNE,2024-09-28 02:23:49
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:f460:64cf:8e51:6a98,AU,Victoria,MELBOURNE,2025-02-12 09:20:35
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:8cdb:a7ac:8c5c:8c0a,AU,Victoria,MELBOURNE,2025-02-22 08:15:55
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,138.130.14.110,AU,Victoria,MELBOURNE,2025-03-02 09:59:17
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:bc3e:87a7:d6b8:6d8b,AU,Victoria,MELBOURNE,2024-12-03 07:17:40
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:4588:d4fe:8e30:902f,AU,Victoria,MELBOURNE,2025-02-09 09:14:44
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:f5fe:97bb:d43f:6ffa,AU,Victoria,MELBOURNE,2025-02-08 08:55:12
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:6c87:b4cd:9e7b:a257,AU,Victoria,MELBOURNE,2025-05-29 10:11:40
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:dc74:be57:8d92:18e0,AU,Victoria,MELBOURNE,2025-02-19 08:07:06
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:45bf:6ab7:d449:40fa,AU,Victoria,MELBOURNE,2024-10-09 10:56:30
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:7939:8204:84f5:a5f6,AU,Victoria,MELBOURNE,2025-02-15 11:21:47
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:81f:63d7:719:f790,AU,Victoria,MELBOURNE,2025-06-10 09:54:27
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:69ae:c7d0:7173:2661,AU,Victoria,MELBOURNE,2024-12-11 08:01:25
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:ddb1:784e:41df:5a3e,AU,Victoria,MELBOURNE,2024-12-02 10:09:51
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:a569:9f49:738:bfc1,AU,Victoria,MELBOURNE,2025-05-28 10:47:15
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:8150:9c09:b9f0:3fa6,AU,Victoria,MELBOURNE,2024-10-17 09:53:48
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:d8a6:f365:ac0a:26b1,AU,Victoria,MELBOURNE,2024-11-26 07:08:28
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:dcbb:f7ae:7c39:1045,AU,Victoria,MELBOURNE,2024-10-07 10:11:09
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:ac9f:c8c0:4bb2:2cfe,AU,Victoria,MELBOURNE,2025-05-26 10:34:57
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:4040:502f:7f1c:9bee,AU,Victoria,MELBOURNE,2025-05-06 09:44:04
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:4db2:b167:89bb:fc33,AU,Victoria,MELBOURNE,2025-06-17 10:19:49
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:fd92:da45:8b2b:c946,AU,Victoria,MELBOURNE,2025-05-21 12:48:13
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:8cfc:f040:6068:ee31,AU,Victoria,MELBOURNE,2025-03-12 03:10:22
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:ddb1:784e:41df:5a3e,AU,Victoria,MELBOURNE,2024-12-02 10:53:06
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:c45e:3943:1cbe:40c2,AU,Victoria,MELBOURNE,2025-06-03 10:56:01
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:fdf8:4e98:98cc:96dd,AU,Victoria,MELBOURNE,2025-05-18 05:44:44
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:89ae:6891:b3c8:9d9c,AU,Victoria,MELBOURNE,2025-05-26 00:03:58
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:71c7:427e:a899:c57d,AU,Victoria,MELBOURNE,2024-12-10 10:46:58
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:796a:5e72:f721:e31d,AU,Victoria,MELBOURNE,2025-05-30 12:29:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:80bc:8cc:b01:3e61,AU,Victoria,MELBOURNE,2025-02-02 10:11:19
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:35a4:c64e:5f5:b91a,AU,Victoria,MELBOURNE,2025-02-03 10:42:37
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:883a:ed46:88d:f455,AU,Victoria,MELBOURNE,2025-03-04 08:20:20
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:5dd1:46fe:10f1:22b8,AU,Victoria,MELBOURNE,2025-02-13 09:29:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:7177:a128:9230:53b,AU,Victoria,MELBOURNE,2025-02-24 10:38:48
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:10f8:dcda:398f:870e,AU,Victoria,MELBOURNE,2024-09-30 10:48:59
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:d98b:2725:8e10:dd5e,AU,Victoria,MELBOURNE,2025-02-26 07:05:45
